Promo ID,Offer ID,Offer Name,Type,Code,Title,Description,Category,Offer Page (Ctrl C to copy),Date Added,Expiry
P33679,1796,BeingJuliet.com CPS - India,Coupon,BJVCP3G4,Become a Juliet. Pay for 3 months and get 1 month free,,,http://tracking.vcommission.com/aff_c?offer_id=1796&aff_id=48172&url=http%3A%2F%2Fbeingjuliet.com%2F%3Futm_source%3Dvcom%26utm_medium%3Demail%26utm_content%3Demail_newsletter%26utm_campaign%3Dbeingjuliet_vcom_48172,"Dec 10, 2015","Mar 31, 2016"
P33680,1796,BeingJuliet.com CPS - India,Coupon,BJVCP3G4,Become a Juliet. Pay for 6 months and get 2 month free,,,http://tracking.vcommission.com/aff_c?offer_id=1796&aff_id=48172&url=http%3A%2F%2Fbeingjuliet.com%2F%3Futm_source%3Dvcom%26utm_medium%3Demail%26utm_content%3Demail_newsletter%26utm_campaign%3Dbeingjuliet_vcom_48172,"Dec 10, 2015","Mar 31, 2016"
P37083,1844,Avis.co.in CPS - India,Promotion,,Book for 6 days and get 7th day free,,,http://tracking.vcommission.com/aff_c?offer_id=1844&aff_id=48172&url=http%3A%2F%2Fwww.avis.co.in%2Fdefault.html%3Foffercode%3DWEEKDAY1%26utm_source%3Dvcommission%26utm_medium%3Demail%26utm_campaign%3Dbooking,"Mar 03, 2016","Mar 31, 2016"
P37084,1844,Avis.co.in CPS - India,Promotion,,Winter Offer Flat 15% off on Chauffeur Drive,,,http://tracking.vcommission.com/aff_c?offer_id=1844&aff_id=48172&url=http%3A%2F%2Fwww.avis.co.in%2Fdefault.html%3Foffercode%3DWEEKDAY1%26utm_source%3Dvcommission%26utm_medium%3Demail%26utm_campaign%3Dbooking,"Mar 03, 2016","Mar 31, 2016"
P37085,1844,Avis.co.in CPS - India,Promotion,,Get Upto 25% off,,,http://tracking.vcommission.com/aff_c?offer_id=1844&aff_id=48172&url=http%3A%2F%2Fwww.avis.co.in%2Foffers.html%3Futm_source%3Dvcommission%26utm_medium%3Demail%26utm_campaign%3Dbooking,"Mar 03, 2016","Mar 31, 2016"
P37073,1868,Montecarlo.in CPS - India,Promotion,,End of Season sale 50% off on Men Sweaters,,,http://tracking.vcommission.com/aff_c?offer_id=1868&aff_id=48172&url=http%3A%2F%2Fwww.montecarlo.in%2Fmen-sweaters%3Futm_source%3DVComm%26utm_medium%3Dcps%26utm_campaign,"Mar 03, 2016","Mar 31, 2016"
P37074,1868,Montecarlo.in CPS - India,Promotion,,End of Season sale 50% off on Men Designer Sweaters,,,http://tracking.vcommission.com/aff_c?offer_id=1868&aff_id=48172&url=http%3A%2F%2Fwww.montecarlo.in%2Fmen-designer-sweaters%3Futm_source%3DVComm%26utm_medium%3Dcps%26utm_campaign,"Mar 03, 2016","Mar 31, 2016"
P37075,1868,Montecarlo.in CPS - India,Promotion,,End of Season sale 50% off on Women Tracksuits,,,http://tracking.vcommission.com/aff_c?offer_id=1868&aff_id=48172&url=http%3A%2F%2Fwww.montecarlo.in%2Fwomen-tracksuits%3Futm_source%3DVComm%26utm_medium%3Dcps%26utm_campaign,"Mar 03, 2016","Mar 31, 2016"
P37076,1868,Montecarlo.in CPS - India,Promotion,,End of Season sale 50% off on Women Cardigans,,,http://tracking.vcommission.com/aff_c?offer_id=1868&aff_id=48172&url=http%3A%2F%2Fwww.montecarlo.in%2Fwomen-cardigans%3Futm_source%3DVComm%26utm_medium%3Dcps%26utm_campaign,"Mar 03, 2016","Mar 31, 2016"
P37077,1868,Montecarlo.in CPS - India,Promotion,,End of Season sale 50% off on Men Jackets,,,http://tracking.vcommission.com/aff_c?offer_id=1868&aff_id=48172&url=http%3A%2F%2Fwww.montecarlo.in%2Fmen-jackets%3Futm_source%3DVComm%26utm_medium%3Dcps%26utm_campaign,"Mar 03, 2016","Mar 31, 2016"
P36646,1991,QatarAirways.com CPS - Worldwide,Promotion,,Special offers for student (excess luggage),"T&amp;amp;C : Students travelling from India to Australia, Canada, Europe, UK and USA. Book and travel before 31st March 2016 to avail additional baggage allowance.",,http://tracking.vcommission.com/aff_c?offer_id=1991&aff_id=48172&url=http%3A%2F%2Fwww.qatarairways.com%2Fin%2Fen%2Foffers%2Fstudent-application.page%3FCID%3DDMALL180180,"Feb 22, 2016","Mar 31, 2016"
P37102,2005,Zoffio.com CPS - India,Promotion,,Get Upto 40% off on combo offers,,,http://tracking.vcommission.com/aff_c?offer_id=2005&aff_id=48172&url=http%3A%2F%2Fwww.zoffio.com%2Fcombo-offers.html%3Futm_source%3Dvcommission%26utm_medium%3Dvcommission-mailer%26utm_term%3Dmusic%26utm_content%3Dmusic%26utm_campaign%3Dlaptop-table,"Mar 03, 2016","Apr 10, 2016"
P37103,2005,Zoffio.com CPS - India,Promotion,,Get Upto 80% off on top selling products,,,http://tracking.vcommission.com/aff_c?offer_id=2005&aff_id=48172&url=http%3A%2F%2Fwww.zoffio.com%2Ftop-sellers.html%3Futm_source%3Dvcommission%26utm_medium%3Dvcommission-mailer%26utm_term%3Dmusic%26utm_content%3Dmusic%26utm_campaign%3Dlaptop-table,"Mar 03, 2016","Apr 10, 2016"
P37104,2005,Zoffio.com CPS - India,Promotion,,Get Upto 70% off on Memory cards,,,http://tracking.vcommission.com/aff_c?offer_id=2005&aff_id=48172&url=http%3A%2F%2Fwww.zoffio.com%2Fmobiles-tablets-and-cameras%2Faccessories%2Fmobile-memory-cards.html%3Futm_source%3Dvcommission%26utm_medium%3Dvcommission-mailer%26utm_term%3Dmusic%26utm_content%3Dmusic%26utm_campaign%3Dlaptop-table,"Mar 03, 2016","Apr 10, 2016"
P37325,2005,Zoffio.com CPS - India,Promotion,,Bluetooth Headset and Speaker @ Rs.1200. Limited Period Offer!,,,http://tracking.vcommission.com/aff_c?offer_id=2005&aff_id=48172&url=http%3A%2F%2Fwww.zoffio.com%2Fbluetooth-melody-combo.html%3Futm_source%3Dvcommission%26utm_medium%3Dvcommission-mailer%26utm_term%3Dmusic%26utm_content%3Dmusic%26utm_campaign%3Dlaptop-table,"Mar 07, 2016","Mar 31, 2016"
P37036,2031,FirstCry.com CPS - India,Coupon,MRFT100,Flat Rs. 100 OFF* on All your orders,"T&amp;amp;C : Limited Period Offer. The user will get Flat Rs.100 OFF* on minimum purchase of Rs.499. Coupon can be used only once and is not applicable with any other coupon. Coupon code not applicable on Diapers, Combos, Bottles &amp;amp; Accessories, Bottle Cleaning &amp;amp; Sterilisation and Formula &amp;amp; supplements. Coupon Code not Valid on Charlie Banana, Flamingo, Foscam, Kadam Baby, MadRat, Melissa &amp;amp; Doug, Motorola, Pinehill, Speedo, Tupperware, Wanna Party and Wudplay",,http://tracking.vcommission.com/aff_c?offer_id= 2031&aff_id=48172&url=http%3A%2F%2Fwww.firstcry.com%2F%3Fref%3Dvcomm%26utm_source%3Dvcomm%26utm_medium%3Daff%26utm_content%3Dvcomm,"Mar 01, 2016","Mar 31, 2016"
P37037,2031,FirstCry.com CPS - India,Coupon,MRFC28,28% OFF* on minimum purchase of Rs.1100,"T&amp;amp;C : Limited Period Offer. The user will get minimum 28% or the stated discount on the chosen product, whichever is higher on order above Rs.1100. The Coupon code is not valid on  Diapers, Combos, Formula and Supplements, Bottle Cleaning &amp;amp; Sterilization, Bottles &amp;amp; Accessories and on the brands Charlie Banana, Flamingo, Foscam, Kadam Baby, MadRat, Melissa &amp;amp; Doug, Motorola, Pinehill, Speedo, Tupperware, Wanna Party and Wudplay. Coupon Code is applicable only on the MRP of products.",,http://tracking.vcommission.com/aff_c?offer_id= 2031&aff_id=48172&url=http%3A%2F%2Fwww.firstcry.com%2F%3Fref%3Dvcomm%26utm_source%3Dvcomm%26utm_medium%3Daff%26utm_content%3Dvcomm,"Mar 01, 2016","Mar 31, 2016"
P37038,2031,FirstCry.com CPS - India,Coupon,MRAD10,Additional 10% Off on Entire site except Diapers,"T&amp;amp;C : Offer valid for limited period. Coupon can be used only once and is not applicable with any other coupon. Coupon code will not be valid on Combo, Diapers, Bottles &amp;amp; Accessories and Formula &amp;amp; Supplements &amp;amp; brands Charlie Banana, Flamingo, Foscam, Kadam Baby, MadRat, Melissa &amp;amp; Doug, Motorola, Pinehill, Speedo, Tupperware, Wanna Party and Wudplay.",,http://tracking.vcommission.com/aff_c?offer_id= 2031&aff_id=48172&url=http%3A%2F%2Fwww.firstcry.com%2F%3Fref%3Dvcomm%26utm_source%3Dvcomm%26utm_medium%3Daff%26utm_content%3Dvcomm,"Mar 01, 2016","Mar 31, 2016"
P37039,2031,FirstCry.com CPS - India,Coupon,MRJJ15,Flat 15% OFF* on Johnson &amp;amp; Johnson,"T&amp;amp;C : You will get minimum 15% or the stated discount on the chosen product, whichever is higher. Limited Period Offer. Coupon Code is applicable only on Johnson &amp;amp; Johnson brand. Coupon can be used only once and is not applicable with any other coupon. Coupon Code applicable only on the MRP of products. Coupon code is not Applicable on Combos. Max Discount: Rs. 150",,http://tracking.vcommission.com/aff_c?offer_id= 2031&aff_id=48172&url=http%3A%2F%2Fwww.firstcry.com%2Fjohnson%26%23039%3Bs-baby%2F0%2F0%2F127%3Fref%3Dvcomm%26utm_source%3Dvcomm%26utm_medium%3Daff%26utm_content%3Dvcomm,"Mar 01, 2016","Mar 31, 2016"
P37040,2031,FirstCry.com CPS - India,Coupon,MRFAS30,Flat 30% OFF* on Entire Fashion Range,"T&amp;amp;C : Limited Period Offer. User will get minimum 30% or the stated discount on the chosen product, whichever is higher. Coupon code is valid on Apparel, Footwear &amp;amp; Fashion Accessories except brands Charlie Banana, Flamingo, Foscam, Kadam Baby, MadRat, Melissa &amp;amp; Doug, Motorola, Pinehill, Speedo, Tupperware, Wanna Party and Wudplay. Coupon can be used only once and is not applicable with any other coupon. Coupon Code is applicable only on the MRP of products.Coupon is applicable on minimum purchase of Rs. 499",,http://tracking.vcommission.com/aff_c?offer_id= 2031&aff_id=48172&url=http%3A%2F%2Fwww.firstcry.com%2Fclothes-and-fashion-accessories%3F%26ref%3Dvcomm%26utm_source%3Dvcomm%26utm_medium%3Daff%26utm_content%3Dvcomm,"Mar 01, 2016","Mar 31, 2016"
P37041,2031,FirstCry.com CPS - India,Coupon,MRTOYS200,Flat Rs. 200 OFF* on All Toys worth Rs. 500 &amp;amp; above,"T&amp;amp;C : Limited Period Offer. User will get Rs. 200 Off on Toys shopping worth Rs. 500 &amp;amp; above. Coupon can be used only once and is not applicable with any other coupon. Coupon is applicable only on the MRP of products. Coupon code is not applicable on the brands Charlie Banana, Flamingo, Foscam, Kadam Baby, MadRat, Melissa &amp;amp; Doug, Motorola, Pinehill, Speedo, Tupperware, Wanna Party and Wudplay.",,http://tracking.vcommission.com/aff_c?offer_id= 2031&aff_id=48172&url=http%3A%2F%2Fwww.firstcry.com%2Ftoys-and-gaming%2F5%2F0%2F0%3Fsale%3D5%26amp%3Bbrandid%3D0%26amp%3Bsearchstring%3Dbrand%40%40%40%401%400%4020%40%40%40%40%40%40%40%40%40%40%40%40%40%40%40%40%26amp%3Brating%3D%26amp%3Bsort%3DBestSeller%26ref%3Dvcomm%26utm_source%3Dvcomm%26utm_medium%3Daff%26utm_content%3Dvcomm,"Mar 01, 2016","Mar 31, 2016"
P37042,2031,FirstCry.com CPS - India,Coupon,MRBG20,Flat 20% OFF* on Baby Gear,"T&amp;amp;C :&amp;nbsp;Limited Period Offer. User will get minimum 20% or the stated discount on the chosen product, whichever is higher on order above Rs. 3000. Coupon code is valid on Baby Gears &amp;amp; Nursery Category except on the brands Charlie Banana, Flamingo, Foscam, Kadam Baby, MadRat, Melissa &amp;amp; Doug, Motorola, Pinehill, Speedo, Tupperware, Wanna Party and Wudplay. Coupon can be used only once and is not applicable with any other coupon. Coupon Code is applicable only on the MRP of products.",,http://tracking.vcommission.com/aff_c?offer_id= 2031&aff_id=48172&url=http%3A%2F%2Fwww.firstcry.com%2Fbaby-gear%3Fref%3Dvcomm%26utm_source%3Dvcomm%26utm_medium%3Daff%26utm_content%3Dvcomm,"Mar 01, 2016","Mar 31, 2016"
P36374,2119,Netmeds.com CPS - India,Coupon,VCOMNET,FLAT 15% Off on site wide.,,,http://tracking.vcommission.com/aff_c?offer_id=2119&aff_id=48172&url=http%3A%2F%2Fwww.netmeds.com%2F%3Fsource_attribution%3DVC-CPS-Emails%26utm_source%3DVC-CPS-Emails%26utm_medium%3DCPS-Emails%26utm_campaign%3DEmails,"Feb 15, 2016","Jan 22, 2017"
P36555,2119,Netmeds.com CPS - India,Coupon,NET2016FEB,FLAT 20% OFF on all medicines,T&amp;amp;C : No minimum order value required. Coupon valid for all medicines.,,http://tracking.vcommission.com/aff_c?offer_id=2119&aff_id=48172&url=http%3A%2F%2Fwww.netmeds.com%2F%3Fsource_attribution%3DVC-CPS-Emails%26utm_source%3DVC-CPS-Emails%26utm_medium%3DCPS-Emails%26utm_campaign%3DEmails,"Feb 19, 2016","Mar 31, 2016"
P32373,2141,FlyingMachine.co.in CPS - India,Coupon,AFF10%FM,Buy For Rs. 1000 and Get 10% OFF,"T&amp;amp;C : Coupons are valid only on online purchases. These Offers cannot be clubbed with any other offers. Each coupon code can only be used once through one registered email id. In case of dispute, Flying Machine will have the right of last say.",,http://tracking.vcommission.com/aff_c?offer_id=2141&aff_id=48172&url=http%3A%2F%2Fwww.flyingmachine.co.in%2F%3Futm_source%3Dvcommission%26utm_medium%3Ddisplay%26utm_campaign%3DCPS,"Nov 23, 2015","Mar 31, 2016"
P34868,2141,FlyingMachine.co.in CPS - India,Coupon,AFF12.5%FM,Buy for Rs.2000 &amp;amp; get 12.5% off,"T&amp;amp;C : Coupons are valid only on online purchases. These Offers cannot be clubbed with any other offers. Each coupon code can only be used once through one registered email id. In case of dispute, Flying Machine will have the right of last say.",,http://tracking.vcommission.com/aff_c?offer_id=2141&aff_id=48172&url=http%3A%2F%2Fwww.flyingmachine.co.in%2F%3Futm_source%3Dvcommission%26utm_medium%3Ddisplay%26utm_campaign%3DCPS,"Jan 04, 2016","Mar 31, 2016"
P34869,2141,FlyingMachine.co.in CPS - India,Coupon,AFF15%FM,Buy for Rs.3000 &amp;amp; get 15% off,"T&amp;amp;C : Coupons are valid only on online purchases. These Offers cannot be clubbed with any other offers. Each coupon code can only be used once through one registered email id. In case of dispute, Flying Machine will have the right of last say.",,http://tracking.vcommission.com/aff_c?offer_id=2141&aff_id=48172&url=http%3A%2F%2Fwww.flyingmachine.co.in%2F%3Futm_source%3Dvcommission%26utm_medium%3Ddisplay%26utm_campaign%3DCPS,"Jan 04, 2016","Mar 31, 2016"
P36975,2185,Shop.cardekho.com CPS - India,Promotion,AFF100,Get Flat Rs 100 off on Com-Paint Value Pack,T&amp;amp;C : Offers Valid till limited period,,http://tracking.vcommission.com/aff_c?offer_id=2185&aff_id=48172&url=https%3A%2F%2Fshop.cardekho.com%2Fhot-offer%3Futm_source%3Dvcommission%26utm_medium%3Daffiliate%26utm_campaign%3Dshopcardekho,"Mar 01, 2016","Mar 15, 2016"
P36976,2185,Shop.cardekho.com CPS - India,Promotion,,Best deal store under Rs.299,T&amp;amp;C : Offers Valid till limited period,,http://tracking.vcommission.com/aff_c?offer_id=2185&aff_id=48172&url=https%3A%2F%2Fshop.cardekho.com%2Fsale%3Futm_source%3Dvcommission%26utm_medium%3Daffiliate%26utm_campaign%3Dshopcardekho,"Mar 01, 2016","Mar 15, 2016"
P36868,2185,Shop.cardekho.com CPS - India,Coupon,AFF20,Get 20% Off on 3M Car Care Products,T&amp;amp;C : Offers Valid till limited period,,http://tracking.vcommission.com/aff_c?offer_id=2185&aff_id=48172&url=https%3A%2F%2Fshop.cardekho.com%2Fbest-offer%3Futm_source%3Dvcommission%26utm_medium%3Daffiliate%26utm_campaign%3Dshopcardekho,"Feb 29, 2016","Mar 10, 2016"
P37369,2185,Shop.cardekho.com CPS - India,Coupon,VCCEP20,Get Flat 20% off on Car Essential Accessories,T&amp;amp;C : Offers Valid till limited period,,http://tracking.vcommission.com/aff_c?offer_id=2185&aff_id=48172&url=https%3A%2F%2Fshop.cardekho.com%2Fexclusive-deals%3Futm_source%3Dvcommission%26utm_medium%3Daffiliate%26utm_campaign%3Dshopcardekho,"Mar 09, 2016","Mar 20, 2016"
P36825,2187,IndustryBuying.com CPS - India,Promotion,,Up to 17%   Extra 10% cashback through freecharge wallet on Tyres with a starting range of Rs. 851,T&amp;amp;C : Maximum cashback of Rs.100,,http://tracking.vcommission.com/aff_c?offer_id= 2187&aff_id=48172&url=http%3A%2F%2Fwww.industrybuying.com%2Fautomotive-maintenance-accessories-2886%2Ftyres-3891%2F%3Futm_source%3Dvcommission%26utm_medium%3Daffiliate%26utm_campaign%3Dcps,"Feb 25, 2016","Mar 15, 2016"
P36826,2187,IndustryBuying.com CPS - India,Promotion,,Up to 33%   Extra 10% cashback through Freecharge wallet on Padlocks with a starting range of Rs.88,T&amp;amp;C : Maximum cashback of Rs.100,,http://tracking.vcommission.com/aff_c?offer_id= 2187&aff_id=48172&url=http%3A%2F%2Fwww.industrybuying.com%2Fsearch%2F%3Fq%3Dpadlock%26amp%3Bsort%3Ddiscount%26utm_source%3Dvcommission%26utm_medium%3Daffiliate%26utm_campaign%3Dcps,"Feb 25, 2016","Mar 15, 2016"
P36827,2187,IndustryBuying.com CPS - India,Coupon,PBS7,Up to 65%   Extra 7% off by using the coupon code   Extra 10% cashback through Freecharge wallet on Portabble Bluetooth Speakers,T&amp;amp;C : Maximum cashback of Rs.100 on coupon and Maximum Rs.100 cashback on Freecharge,,http://tracking.vcommission.com/aff_c?offer_id= 2187&aff_id=48172&url=http%3A%2F%2Fwww.industrybuying.com%2Fit-electronics-3369%2Fportable-bluetooth-speakers-3393%2F%3Fsort%3Ddiscount%26utm_source%3Dvcommission%26utm_medium%3Daffiliate%26utm_campaign%3Dcps,"Feb 25, 2016","Mar 15, 2016"
P37442,2187,IndustryBuying.com CPS - India,Coupon,IBRDT7,Up to 37%   Extra 7% off on Rack Drawer &amp;amp; Trolleys on minimum purchase of Rs.150,,,http://tracking.vcommission.com/aff_c?offer_id= 2187&aff_id=48172&url=http%3A%2F%2Fwww.industrybuying.com%2Fmaterial-handling-packaging-1153%2Fracks-drawer-trolleys-4038%2F%3Futm_source%3Dvcommission%26utm_medium%3Daffiliate%26utm_campaign%3Dcps,"Mar 14, 2016","Mar 31, 2016"
P37443,2187,IndustryBuying.com CPS - India,Coupon,IBF10,Up to 49%   Extra 10% discount on Fans on minimum purchase of Rs.100,,,http://tracking.vcommission.com/aff_c?offer_id= 2187&aff_id=48172&url=http%3A%2F%2Fwww.industrybuying.com%2Felectrical-639%2Ffans-2689%2F%3Futm_source%3Dvcommission%26utm_medium%3Daffiliate%26utm_campaign%3Dcps,"Mar 14, 2016","Mar 31, 2016"
